ID,Team,Game,Date,Home,Opponent,WINorLOSS,TeamPoints,OpponentPoints,FieldGoals,X3PointShots,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.3PointShots,Opp.FreeThrows,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls
854,CLE,8,2015/11/10,Home,UTA,W,118,114,0.5,0.458,0.767,11,35,24,9,6,16,21,0.488,0.455,0.857,13,37,30,11,0,16,35
935,CLE,9,2015/11/13,Away,NYK,W,90,84,0.423,0.214,0.581,12,49,12,6,1,12,19,0.367,0.333,0.81,10,46,16,7,4,14,26
1035,CLE,10,2015/11/14,Away,MIL,L,105,108,0.407,0.368,0.63,14,54,21,6,8,20,24,0.422,0.375,0.727,15,51,20,6,9,12,25
1149,CLE,11,2015/11/17,Away,DET,L,99,104,0.475,0.333,0.6,3,40,21,8,2,14,25,0.429,0.333,0.806,11,48,20,11,1,13,15
1237,CLE,12,2015/11/19,Home,MIL,W,115,100,0.563,0.458,0.8,13,43,29,3,2,17,24,0.521,0.375,0.808,6,22,22,8,2,11,29
1335,CLE,13,2015/11/21,Home,ATL,W,109,97,0.482,0.379,0.842,11,51,27,4,8,14,22,0.372,0.393,0.88,12,38,22,10,4,12,20
1435,CLE,14,2015/11/23,Home,ORL,W,117,103,0.531,0.514,0.591,8,41,34,5,3,10,15,0.494,0.455,0.619,9,39,25,6,6,10,21
1535,CLE,15,2015/11/25,Away,TOR,L,99,103,0.439,0.483,0.813,9,42,22,4,2,10,20,0.506,0.44,0.545,6,40,14,8,5,9,15
1635,CLE,16,2015/11/27,Away,CHO,W,95,90,0.42,0.32,0.76,12,50,17,3,2,16,22,0.413,0.2,0.76,7,38,20,7,7,11,25
1735,CLE,17,2015/11/28,Home,BRK,W,90,88,0.402,0.333,0.647,12,49,20,9,11,19,19,0.407,0.235,0.75,8,46,21,9,4,16,18
1835,CLE,18,2015/12/1,Home,WAS,L,85,97,0.337,0.3,0.87,10,47,15,8,3,18,18,0.47,0.25,0.75,2,39,23,7,5,12,23
1935,CLE,19,2015/12/4,Away,NOP,L,108,114,0.438,0.303,0.833,12,43,18,8,1,14,26,0.494,0.36,0.677,11,46,25,10,2,15,25
2035,CLE,20,2015/12/5,Away,MIA,L,84,99,0.365,0.214,0.667,11,36,14,8,1,14,26,0.544,0.438,0.621,3,41,21,5,9,15,25
2149,CLE,21,2015/12/8,Home,POR,W,105,100,0.506,0.429,0.8,6,30,18,10,4,8,18,0.506,0.423,0.563,10,36,21,3,2,18,25
2237,CLE,22,2015/12/11,Away,ORL,W,111,76,0.569,0.524,0.667,9,45,28,12,0,18,19,0.389,0.273,0.7,6,30,16,8,3,19,24
2335,CLE,23,2015/12/15,Away,BOS,W,89,77,0.462,0.348,0.9,6,46,17,5,7,14,17,0.322,0.281,0.857,12,41,18,6,6,10,11
2435,CLE,24,2015/12/17,Home,OKC,W,104,100,0.466,0.414,0.769,16,42,29,6,1,16,22,0.473,0.3,0.857,9,36,23,7,7,12,20
2535,CLE,25,2015/12/20,Home,PHI,W,108,86,0.471,0.44,0.81,6,40,25,11,6,10,19,0.349,0.208,0.7,16,49,15,6,2,19,22
2635,CLE,26,2015/12/23,Home,NYK,W,91,84,0.386,0.227,0.88,14,48,23,6,4,7,15,0.39,0.313,0.938,9,44,19,5,7,11,17
2735,CLE,27,2015/12/25,Away,GSW,L,83,89,0.316,0.167,0.72,17,55,12,6,4,11,22,0.41,0.278,0.741,8,49,21,7,10,16,19
2835,CLE,28,2015/12/26,Away,POR,L,76,105,0.364,0.355,0.6,9,42,21,4,2,17,20,0.461,0.409,0.737,10,49,28,9,3,8,12
2935,CLE,29,2015/12/28,Away,PHO,W,101,97,0.465,0.415,0.72,10,37,21,8,8,17,18,0.456,0.44,0.7,14,44,20,8,1,16,23
3035,CLE,30,2015/12/29,Away,DEN,W,93,87,0.442,0.182,0.591,9,44,17,12,3,12,16,0.416,0.208,0.727,12,52,18,8,6,18,19
3149,CLE,31,2016/1/2,Home,ORL,W,104,79,0.415,0.324,0.615,12,53,24,6,1,4,17,0.382,0.24,0.882,5,45,16,1,2,14,29
3237,CLE,32,2016/1/4,Home,TOR,W,122,100,0.554,0.515,0.885,11,40,25,6,4,13,22,0.493,0.421,0.69,8,26,24,9,5,9,19
3335,CLE,33,2016/1/6,Away,WAS,W,121,115,0.539,0.414,0.684,13,44,16,9,3,10,20,0.553,0.583,0.63,5,33,31,7,1,12,18
3435,CLE,34,2016/1/8,Away,MIN,W,125,99,0.531,0.481,0.897,10,43,23,8,5,11,19,0.456,0.438,0.769,7,33,24,8,2,12,21
3535,CLE,35,2016/1/10,Away,PHI,W,95,85,0.389,0.281,0.696,13,51,20,9,2,10,16,0.455,0.333,0.474,7,48,22,6,7,19,18
3635,CLE,36,2016/1/12,Away,DAL,W,110,107,0.412,0.386,0.813,17,46,28,12,4,9,21,0.494,0.393,0.818,7,44,25,4,7,16,16
3735,CLE,37,2016/1/14,Away,SAS,L,95,99,0.463,0.385,0.818,9,43,15,4,2,17,23,0.458,0.294,0.818,11,45,17,6,7,11,16
3835,CLE,38,2016/1/15,Away,HOU,W,91,77,0.391,0.229,0.652,17,49,19,10,6,14,24,0.351,0.24,0.655,10,40,15,10,6,18,20
3935,CLE,39,2016/1/18,Home,GSW,L,98,132,0.481,0.368,0.68,8,36,22,3,4,15,25,0.541,0.475,0.778,6,37,33,7,2,8,25
4035,CLE,40,2016/1/20,Away,BRK,W,91,78,0.468,0.294,0.7,6,45,15,6,3,13,13,0.417,0.211,0.5,9,39,20,4,4,12,16
4149,CLE,41,2016/1/21,Home,LAC,W,115,102,0.506,0.464,0.75,14,47,29,5,2,13,31,0.45,0.24,0.667,8,35,19,9,3,9,21
4237,CLE,42,2016/1/23,Home,CHI,L,83,96,0.372,0.167,0.409,16,48,17,5,5,4,18,0.437,0.412,0.867,13,53,21,2,5,7,18
4335,CLE,43,2016/1/25,Home,MIN,W,114,107,0.506,0.355,0.65,12,43,30,7,3,15,18,0.488,0.25,0.913,8,38,28,10,2,10,24
4435,CLE,44,2016/1/27,Home,PHO,W,115,93,0.556,0.393,0.875,10,37,34,12,3,13,17,0.471,0.4,0.76,12,34,25,6,2,22,17
4535,CLE,45,2016/1/29,Away,DET,W,114,106,0.47,0.391,0.931,10,47,20,4,1,7,25,0.476,0.304,0.731,9,39,20,5,4,9,24
4635,CLE,46,2016/1/30,Home,SAS,W,117,103,0.549,0.391,0.857,10,43,24,4,4,9,21,0.494,0.333,0.81,8,32,20,2,2,6,19
4735,CLE,47,2016/2/1,Away,IND,W,111,106,0.5,0.318,0.696,10,45,22,8,3,16,19,0.426,0.296,0.857,17,44,24,11,7,16,23
4835,CLE,48,2016/2/3,Away,CHO,L,97,106,0.458,0.357,0.786,3,28,16,9,5,7,19,0.494,0.333,0.826,11,49,26,4,3,14,14
4935,CLE,49,2016/2/5,Home,BOS,L,103,104,0.425,0.267,0.6,15,47,21,8,6,14,25,0.432,0.35,0.84,11,49,21,6,5,15,27
5035,CLE,50,2016/2/6,Home,NOP,W,99,84,0.433,0.341,1,10,49,21,6,6,12,17,0.391,0.217,0.688,13,42,18,5,2,8,16
5149,CLE,51,2016/2/8,Home,SAC,W,120,100,0.479,0.457,0.737,12,53,27,7,5,14,25,0.439,0.391,0.655,8,44,28,11,4,17,23
5237,CLE,52,2016/2/10,Home,LAL,W,120,111,0.511,0.419,0.611,13,46,26,6,1,6,20,0.442,0.464,0.815,11,44,16,5,3,11,19
5335,CLE,53,2016/2/18,Home,CHI,W,106,95,0.462,0.292,0.882,11,52,21,8,8,10,22,0.398,0.381,0.591,15,49,12,4,4,13,19
5435,CLE,54,2016/2/21,Away,OKC,W,115,92,0.513,0.435,0.852,13,49,25,4,1,12,21,0.411,0.238,0.684,14,39,22,9,7,10,23
5535,CLE,55,2016/2/22,Home,DET,L,88,96,0.43,0.308,0.923,5,40,19,8,2,17,21,0.463,0.32,0.667,6,43,17,10,3,13,15
5635,CLE,56,2016/2/24,Home,CHO,W,114,103,0.495,0.406,0.647,12,47,26,11,1,9,20,0.487,0.345,0.704,8,43,23,7,2,14,20
5735,CLE,57,2016/2/26,Away,TOR,L,97,99,0.473,0.5,0.714,10,39,21,4,0,14,26,0.507,0.353,0.731,5,34,18,6,0,11,23
5835,CLE,58,2016/2/28,Away,WAS,L,99,113,0.4,0.31,0.867,6,39,20,6,2,14,26,0.494,0.355,0.706,6,45,28,6,2,13,26
5935,CLE,59,2016/2/29,Home,IND,W,100,96,0.422,0.31,0.84,9,40,22,4,2,11,15,0.463,0.444,0.933,9,36,23,8,11,11,23
6035,CLE,60,2016/3/4,Home,WAS,W,108,83,0.467,0.444,0.75,8,47,24,9,5,9,19,0.395,0.15,0.667,10,47,14,2,5,16,19
6149,CLE,61,2016/3/5,Home,BOS,W,120,103,0.512,0.333,0.765,15,47,27,8,4,15,21,0.463,0.435,0.704,10,37,17,8,1,14,22
6237,CLE,62,2016/3/7,Home,MEM,L,103,106,0.45,0.241,0.828,13,49,23,9,7,25,22,0.477,0.3,0.818,9,35,23,16,8,16,26
6335,CLE,63,2016/3/9,Away,SAC,W,120,111,0.433,0.295,0.829,15,51,17,5,1,13,21,0.476,0.364,0.719,5,38,20,8,2,9,27
6435,CLE,64,2016/3/10,Away,LAL,W,120,108,0.529,0.457,0.7,9,38,22,4,6,8,20,0.525,0.318,0.81,4,34,18,8,4,10,22
6535,CLE,65,2016/3/13,Away,LAC,W,114,90,0.488,0.486,0.7,9,49,23,3,4,8,19,0.405,0.313,0.842,5,34,23,5,4,10,23
6635,CLE,66,2016/3/14,Away,UTA,L,85,94,0.398,0.233,0.625,13,39,18,6,3,8,16,0.493,0.444,0.857,8,40,20,3,4,12,15
6735,CLE,67,2016/3/16,Home,DAL,W,99,98,0.443,0.27,0.846,13,48,21,9,4,16,19,0.468,0.318,0.895,4,32,24,6,7,10,18
6835,CLE,68,2016/3/18,Away,ORL,W,109,103,0.5,0.464,0.741,9,41,23,7,4,19,21,0.451,0.5,0.818,9,36,24,12,4,13,24
6935,CLE,69,2016/3/19,Away,MIA,L,101,122,0.526,0.417,0.846,3,26,19,6,3,14,22,0.548,0.579,0.826,13,42,29,7,5,11,14
7035,CLE,70,2016/3/21,Home,DEN,W,124,91,0.558,0.484,0.765,8,43,38,10,4,12,19,0.395,0.364,0.76,10,35,19,10,4,16,16
7149,CLE,71,2016/3/23,Home,MIL,W,113,104,0.482,0.294,0.852,17,42,29,6,8,12,17,0.538,0.438,0.733,10,31,23,8,4,14,24
7237,CLE,72,2016/3/24,Away,BRK,L,95,104,0.438,0.263,0.778,11,45,22,3,2,14,20,0.461,0.364,0.737,10,46,28,10,5,9,16
7335,CLE,73,2016/3/26,Away,NYK,W,107,93,0.446,0.412,0.76,15,53,21,6,5,9,23,0.418,0.348,0.679,10,41,20,5,0,8,23
7435,CLE,74,2016/3/29,Home,HOU,L,100,106,0.36,0.35,0.857,10,38,21,5,5,11,31,0.481,0.36,0.5,14,55,23,7,5,14,24
7535,CLE,75,2016/3/31,Home,BRK,W,107,87,0.437,0.316,0.792,9,50,29,10,7,17,17,0.372,0.19,0.619,13,55,26,12,4,17,19
7635,CLE,76,2016/4/1,Away,ATL,W,110,108,0.398,0.316,0.645,11,57,27,9,6,12,23,0.4,0.3,0.885,5,48,25,5,8,15,27
7735,CLE,77,2016/4/3,Home,CHO,W,112,103,0.542,0.552,0.462,15,46,34,7,1,17,19,0.447,0.346,0.963,11,35,23,15,4,15,13
7835,CLE,78,2016/4/5,Away,MIL,W,109,80,0.547,0.5,0.9,2,41,30,4,8,16,14,0.398,0.25,0.5,12,41,20,7,1,10,14
7935,CLE,79,2016/4/6,Away,IND,L,109,123,0.473,0.276,0.912,7,33,15,7,3,10,19,0.563,0.516,0.773,9,38,25,9,1,14,24
8035,CLE,80,2016/4/9,Away,CHI,L,102,105,0.434,0.475,0.611,12,42,24,5,5,15,18,0.449,0.333,0.81,13,45,19,8,6,12,22
8136,CLE,81,2016/4/11,Home,ATL,W,109,94,0.482,0.379,0.9,9,47,17,9,4,15,14,0.448,0.267,0.533,10,42,23,8,6,15,18
8235,CLE,82,2016/4/13,Home,DET,L,110,112,0.474,0.389,0.733,8,43,21,4,7,10,23,0.435,0.485,0.786,9,47,24,5,11,12,15
1150,DAL,1,2015/10/28,Away,PHO,W,111,95,0.471,0.476,0.677,6,48,24,7,3,8,25,0.391,0.25,0.636,13,53,15,3,3,18,30
2150,DAL,2,2015/10/29,Away,LAC,L,88,104,0.361,0.2,0.8,14,55,22,4,2,12,26,0.437,0.258,0.606,8,53,21,6,8,8,17
3150,DAL,3,2015/11/1,Away,LAL,W,103,93,0.46,0.367,0.75,8,49,28,5,4,11,22,0.365,0.294,0.75,8,42,18,8,9,12,20
4150,DAL,4,2015/11/3,Home,TOR,L,91,102,0.384,0.304,0.72,14,44,20,5,3,15,25,0.451,0.294,0.885,10,47,18,8,6,16,26
5150,DAL,5,2015/11/5,Home,CHO,L,94,108,0.39,0.207,0.889,8,44,17,8,2,13,13,0.494,0.222,0.824,8,48,19,8,6,11,25
6150,DAL,6,2015/11/7,Home,NOP,W,107,98,0.476,0.375,0.818,6,42,20,5,2,9,17,0.453,0.321,0.846,7,42,21,7,6,12,24
7150,DAL,7,2015/11/10,Away,NOP,L,105,120,0.443,0.25,0.846,8,44,20,4,4,13,17,0.5,0.424,0.778,9,48,25,9,5,11,27
855,DAL,8,2015/11/11,Home,LAC,W,118,108,0.553,0.458,0.767,8,44,23,8,3,13,29,0.43,0.444,0.667,13,41,21,4,2,10,24
936,DAL,9,2015/11/13,Home,LAL,W,90,82,0.366,0.259,0.793,7,48,19,9,4,15,15,0.33,0.333,0.833,15,57,18,10,7,20,27
1036,DAL,10,2015/11/14,Away,HOU,W,110,98,0.483,0.286,0.762,8,45,24,6,7,11,21,0.381,0.265,0.781,12,43,22,9,5,12,23
1151,DAL,11,2015/11/16,Away,PHI,W,92,86,0.395,0.292,0.833,6,39,16,12,2,19,23,0.447,0.227,0.65,8,46,16,9,4,27,29
1238,DAL,12,2015/11/18,Away,BOS,W,106,102,0.514,0.35,0.714,7,39,22,7,7,17,22,0.413,0.308,0.75,14,43,22,12,1,14,28
1336,DAL,13,2015/11/20,Home,UTA,W,102,93,0.47,0.286,0.941,8,34,24,10,5,8,19,0.438,0.3,0.81,18,48,14,4,2,17,24
1436,DAL,14,2015/11/22,Away,OKC,L,114,117,0.53,0.526,0.571,9,36,26,8,4,17,17,0.522,0.409,0.778,14,41,25,8,6,16,23
1536,DAL,15,2015/11/24,Away,MEM,L,96,110,0.39,0.324,0.893,4,48,22,4,6,19,25,0.43,0.333,0.784,5,42,20,12,4,9,24
1636,DAL,16,2015/11/25,Away,SAS,L,83,88,0.41,0.273,0.75,9,46,21,7,1,13,21,0.407,0.286,0.737,12,52,23,6,4,13,12
1736,DAL,17,2015/11/28,Home,DEN,W,92,81,0.429,0.269,0.704,10,42,18,13,3,13,14,0.4,0.32,0.765,10,45,17,9,5,20,22
1836,DAL,18,2015/11/30,Away,SAC,L,98,112,0.429,0.243,0.773,9,40,22,8,3,16,30,0.456,0.29,0.705,9,42,22,1,1,11,18
1936,DAL,19,2015/12/1,Away,POR,W,115,112,0.457,0.31,0.833,12,49,23,7,5,12,17,0.41,0.375,0.882,13,50,24,6,1,15,23
2036,DAL,20,2015/12/4,Home,HOU,L,96,100,0.457,0.276,0.7,11,42,23,8,5,17,17,0.464,0.462,0.556,15,45,20,12,5,18,22
2151,DAL,21,2015/12/6,Away,WAS,W,116,104,0.5,0.516,0.889,6,50,25,5,4,16,17,0.472,0.296,0.571,6,31,22,9,0,6,22
2238,DAL,22,2015/12/7,Away,NYK,W,104,97,0.451,0.419,0.85,7,43,21,7,3,9,14,0.476,0.36,0.889,3,37,25,4,4,13,21
2336,DAL,23,2015/12/9,Home,ATL,L,95,98,0.36,0.226,0.842,20,51,18,7,3,9,15,0.481,0.3,0.778,6,47,26,7,7,14,19
2436,DAL,24,2015/12/12,Home,WAS,L,111,114,0.427,0.424,0.875,11,46,23,5,3,12,12,0.518,0.483,0.8,4,39,33,6,6,13,22
2536,DAL,25,2015/12/14,Home,PHO,W,104,94,0.494,0.375,0.762,5,41,17,12,1,16,22,0.413,0.36,0.704,12,47,19,9,5,16,23
2636,DAL,26,2015/12/16,Away,IND,L,81,107,0.367,0.242,0.7,11,47,16,2,3,11,16,0.483,0.379,0.588,5,47,28,9,4,8,17
2736,DAL,27,2015/12/18,Home,MEM,W,97,88,0.436,0.345,0.905,11,50,27,7,4,19,17,0.375,0.353,0.917,10,39,13,11,3,12,19
2836,DAL,28,2015/12/22,Away,TOR,L,99,103,0.435,0.379,0.727,4,34,23,8,7,6,25,0.473,0.462,0.778,10,53,20,4,4,17,19
2936,DAL,29,2015/12/23,Away,BRK,W,119,118,0.549,0.471,0.867,5,34,27,3,4,17,18,0.505,0.526,0.429,15,43,32,9,4,11,17
3036,DAL,30,2015/12/26,Home,CHI,W,118,111,0.46,0.485,0.786,16,42,24,10,1,11,25,0.538,0.381,0.731,13,41,20,7,7,17,23
3151,DAL,31,2015/12/28,Home,MIL,W,103,93,0.452,0.455,0.654,6,34,25,9,2,4,15,0.481,0.286,0.867,9,52,14,4,5,17,22
3238,DAL,32,2015/12/30,Home,GSW,W,114,91,0.512,0.519,0.8,12,52,20,6,4,15,19,0.407,0.368,0.75,8,37,20,9,0,12,18
3336,DAL,33,2016/1/1,Away,MIA,L,82,106,0.364,0.226,0.786,13,40,22,6,3,9,11,0.561,0.444,0.667,8,50,24,4,1,12,16
3436,DAL,34,2016/1/2,Home,NOP,L,98,105,0.434,0.385,0.842,3,33,20,10,2,13,17,0.482,0.3,0.792,9,53,19,8,2,19,19
3536,DAL,35,2016/1/5,Home,SAC,W,117,116,0.459,0.414,0.652,13,55,22,13,2,17,18,0.475,0.375,0.714,9,49,27,16,1,19,21
3636,DAL,36,2016/1/6,Away,NOP,W,100,91,0.425,0.25,0.864,11,52,22,7,6,10,18,0.37,0.233,0.8,15,51,22,7,5,10,18
3736,DAL,37,2016/1/8,Away,MIL,L,95,96,0.417,0.318,0.688,16,42,27,6,5,16,21,0.463,0.444,0.621,15,43,24,11,4,15,20
3836,DAL,38,2016/1/10,Away,MIN,W,93,87,0.468,0.3,0.714,11,39,20,7,3,13,19,0.418,0.25,0.773,11,38,23,8,2,16,25
3936,DAL,39,2016/1/12,Home,CLE,L,107,110,0.494,0.393,0.818,7,44,25,4,7,16,16,0.412,0.386,0.813,17,46,28,12,4,9,21
4036,DAL,40,2016/1/13,Away,OKC,L,89,108,0.39,0.194,0.76,8,41,18,7,3,16,20,0.463,0.455,0.586,13,54,24,11,5,18,26
4151,DAL,41,2016/1/15,Away,CHI,W,83,77,0.39,0.364,0.882,7,43,20,1,6,9,16,0.36,0.105,0.867,12,47,16,6,2,8,19
4238,DAL,42,2016/1/17,Away,SAS,L,83,112,0.358,0.261,0.76,5,45,20,4,6,13,23,0.467,0.25,0.821,6,51,22,7,5,7,21
4336,DAL,43,2016/1/18,Home,BOS,W,118,113,0.43,0.471,0.917,11,51,23,4,2,14,21,0.426,0.4,0.808,13,49,24,9,3,12,30
4436,DAL,44,2016/1/20,Home,MIN,W,106,94,0.433,0.2,0.773,9,46,18,11,2,11,15,0.44,0.217,0.818,10,52,26,4,9,17,21
4536,DAL,45,2016/1/22,Home,OKC,L,106,109,0.46,0.303,0.889,7,33,24,9,6,8,15,0.495,0.267,0.733,17,47,18,3,6,14,19
4636,DAL,46,2016/1/24,Away,HOU,L,104,115,0.456,0.5,0.773,8,36,17,4,4,14,20,0.483,0.341,0.667,9,40,27,9,7,7,21
4736,DAL,47,2016/1/26,Away,LAL,W,92,90,0.434,0.24,0.769,5,35,21,5,1,6,20,0.405,0.28,0.821,8,47,15,4,7,12,25
4836,DAL,48,2016/1/27,Away,GSW,L,107,127,0.506,0.355,0.667,8,34,20,4,0,10,21,0.58,0.483,0.905,7,40,33,5,4,9,18
4936,DAL,49,2016/1/29,Home,BRK,W,91,79,0.463,0.381,0.6,10,49,22,6,5,12,17,0.359,0.2,0.826,10,44,13,10,2,10,14
5036,DAL,50,2016/1/31,Home,PHO,W,91,78,0.397,0.276,0.913,13,42,15,9,1,14,19,0.365,0.217,0.792,11,44,13,7,6,19,20
5151,DAL,51,2016/2/1,Away,ATL,L,97,112,0.365,0.269,0.737,10,37,14,5,2,6,18,0.525,0.4,0.737,5,50,29,2,6,15,25
5238,DAL,52,2016/2/3,Home,MIA,L,90,93,0.391,0.4,0.737,8,46,18,4,5,4,16,0.42,0.133,0.739,11,54,18,3,11,7,20
5336,DAL,53,2016/2/5,Home,SAS,L,90,116,0.452,0.2,0.778,5,36,17,7,2,15,23,0.513,0.545,0.88,8,42,19,6,4,13,23
5436,DAL,54,2016/2/6,Away,MEM,W,114,110,0.432,0.395,0.697,9,42,26,6,1,5,21,0.5,0.391,0.565,7,51,27,3,4,11,24
5536,DAL,55,2016/2/9,Home,UTA,L,119,121,0.48,0.379,0.878,6,36,24,5,1,11,21,0.522,0.231,0.704,13,44,23,3,2,10,25
5636,DAL,56,2016/2/19,Away,ORL,L,104,110,0.416,0.463,0.611,6,45,23,8,6,18,12,0.402,0.371,0.882,14,63,25,10,4,12,20
5736,DAL,57,2016/2/21,Home,PHI,W,129,103,0.482,0.382,0.944,14,48,23,8,3,10,19,0.481,0.429,0.63,8,35,19,8,4,15,31
5836,DAL,58,2016/2/24,Home,OKC,L,103,116,0.407,0.321,0.8,13,42,26,10,4,10,21,0.483,0.364,0.818,14,52,28,5,5,13,27
5936,DAL,59,2016/2/26,Home,DEN,W,122,116,0.511,0.379,0.778,10,45,25,9,1,14,25,0.462,0.31,0.677,18,49,18,7,3,15,26
6036,DAL,60,2016/2/28,Home,MIN,W,128,101,0.528,0.361,1,8,43,34,9,6,8,26,0.378,0.304,0.703,23,53,19,5,3,15,17
6151,DAL,61,2016/3/1,Home,ORL,W,121,108,0.558,0.474,0.839,6,36,27,7,4,15,19,0.451,0.3,0.85,18,45,29,11,4,16,29
6238,DAL,62,2016/3/3,Home,SAC,L,101,104,0.479,0.241,0.667,13,47,25,5,3,15,25,0.525,0.28,0.542,9,43,23,8,4,13,14
6336,DAL,63,2016/3/6,Away,DEN,L,114,116,0.441,0.39,0.8,8,46,29,5,8,12,19,0.411,0.346,0.76,17,58,25,8,5,11,25
6436,DAL,64,2016/3/7,Home,LAC,L,90,109,0.37,0.16,0.813,12,51,15,5,1,15,19,0.47,0.375,0.655,6,48,18,10,7,9,25
6536,DAL,65,2016/3/9,Home,DET,L,96,102,0.453,0.3,0.818,7,40,25,6,2,8,19,0.447,0.333,0.567,15,51,19,7,3,11,14
6636,DAL,66,2016/3/12,Home,IND,L,105,112,0.482,0.364,0.833,7,40,30,7,1,13,21,0.469,0.321,0.931,9,42,24,10,6,14,25
6736,DAL,67,2016/3/14,Away,CHO,W,107,96,0.483,0.3,0.778,6,42,30,9,6,14,26,0.421,0.333,0.647,7,40,18,9,7,15,16
6836,DAL,68,2016/3/16,Away,CLE,L,98,99,0.468,0.318,0.895,4,32,24,6,7,10,18,0.443,0.27,0.846,13,48,21,9,4,16,19
6936,DAL,69,2016/3/18,Home,GSW,L,112,130,0.441,0.31,0.955,11,46,25,4,8,12,15,0.505,0.579,0.857,5,42,35,8,7,12,21
7036,DAL,70,2016/3/20,Home,POR,W,132,120,0.551,0.6,0.826,8,50,31,7,8,16,21,0.404,0.391,0.643,22,52,25,9,4,14,22
7151,DAL,71,2016/3/23,Away,POR,L,103,109,0.438,0.3,0.909,11,47,21,8,6,17,17,0.449,0.259,0.88,11,46,19,12,8,13,12
7238,DAL,72,2016/3/25,Away,GSW,L,120,128,0.448,0.514,0.762,15,51,31,3,6,11,19,0.489,0.467,0.913,7,40,30,8,10,7,16
7336,DAL,73,2016/3/27,Away,SAC,L,111,133,0.477,0.333,0.792,12,41,22,6,2,13,24,0.622,0.45,0.733,6,41,32,11,3,11,18
7436,DAL,74,2016/3/28,Away,DEN,W,97,88,0.409,0.344,0.933,9,34,23,14,6,3,20,0.443,0.375,0.895,6,44,20,3,4,21,20
7536,DAL,75,2016/3/30,Home,NYK,W,91,89,0.412,0.32,0.765,14,42,18,7,1,15,15,0.455,0.176,0.889,9,43,17,11,2,20,19
7636,DAL,76,2016/4/1,Away,DET,W,98,89,0.459,0.333,0.857,8,48,18,4,5,10,18,0.383,0.394,0.583,12,47,23,4,4,11,17
7736,DAL,77,2016/4/3,Away,MIN,W,88,78,0.386,0.35,0.588,15,44,19,6,4,10,17,0.408,0.19,0.889,6,41,20,8,4,16,18
7836,DAL,78,2016/4/6,Home,HOU,W,88,86,0.413,0.303,0.857,13,40,19,9,4,12,20,0.436,0.3,0.667,12,41,19,6,4,15,17
7936,DAL,79,2016/4/8,Home,MEM,W,103,93,0.5,0.387,0.795,6,38,18,7,6,17,17,0.402,0.318,0.727,15,42,17,9,1,15,33
8036,DAL,80,2016/4/10,Away,LAC,L,91,98,0.405,0.267,0.697,5,47,18,6,5,14,29,0.487,0.5,0.405,6,42,25,11,6,10,20
8137,DAL,81,2016/4/11,Away,UTA,W,101,92,0.444,0.344,0.818,10,47,19,7,2,9,15,0.455,0.273,0.722,6,38,21,5,3,10,16
8236,DAL,82,2016/4/13,Home,SAS,L,91,96,0.403,0.308,0.81,11,41,20,8,2,12,23,0.473,0.261,0.769,8,42,24,8,3,14,19
1152,DEN,1,2015/10/28,Away,HOU,W,105,85,0.506,0.481,0.667,9,49,26,9,10,21,26,0.345,0.229,0.654,15,44,17,13,8,16,19
2152,DEN,2,2015/10/30,Home,MIN,L,78,95,0.305,0.2,0.75,17,51,15,7,4,14,27,0.423,0.182,0.805,7,49,18,7,6,17,24
3152,DEN,3,2015/11/1,Away,OKC,L,93,117,0.38,0.346,0.737,14,35,20,8,3,13,17,0.523,0.52,0.778,13,50,32,9,10,19,23
4152,DEN,4,2015/11/3,Away,LAL,W,120,109,0.506,0.35,0.871,11,49,30,5,7,14,23,0.419,0.231,0.816,11,40,18,9,4,10,28
5152,DEN,5,2015/11/5,Home,UTA,L,84,96,0.389,0.25,0.676,11,45,16,4,6,13,14,0.435,0.458,0.647,12,43,23,6,6,10,26
6152,DEN,6,2015/11/6,Away,GSW,L,104,119,0.424,0.333,0.818,10,44,23,13,5,19,20,0.495,0.459,0.556,13,53,40,10,6,20,22
7152,DEN,7,2015/11/9,Home,POR,W,108,104,0.519,0.368,0.656,8,47,20,5,7,14,20,0.396,0.345,0.815,10,39,20,6,3,9,22
856,DEN,8,2015/11/11,Home,MIL,W,103,102,0.494,0.333,0.708,14,36,27,10,6,14,12,0.532,0.455,0.889,8,33,26,8,4,16,23
937,DEN,9,2015/11/13,Home,HOU,W,107,98,0.457,0.45,0.75,12,46,25,10,4,18,23,0.429,0.31,0.742,8,40,19,10,8,20,25
1037,DEN,10,2015/11/14,Away,PHO,L,81,105,0.347,0.171,0.875,9,42,13,8,6,10,20,0.44,0.458,0.769,10,57,19,4,1,20,13
1153,DEN,11,2015/11/17,Away,NOP,W,115,98,0.529,0.5,0.769,11,43,27,5,6,13,15,0.494,0.304,0.818,8,33,25,4,8,9,17
1239,DEN,12,2015/11/18,Away,SAS,L,98,109,0.388,0.333,0.944,17,50,25,7,5,6,17,0.488,0.5,0.8,10,50,33,5,13,10,13
1337,DEN,13,2015/11/20,Home,PHO,L,107,114,0.456,0.208,0.769,14,38,24,8,4,11,22,0.506,0.556,0.76,10,42,22,7,7,19,26
