ID,Team,Game,Date,Home,Opponent,WINorLOSS,TeamPoints,OpponentPoints,FieldGoals,X3PointShots,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.3PointShots,Opp.FreeThrows,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls
7669,GSW,76,2017/3/31,Home,HOU,W,107,98,0.453,0.344,0.714,13,43,27,10,14,10,20,0.374,0.324,0.783,18,48,20,6,3,13,12
7769,GSW,77,2017/4/2,Home,WAS,W,139,115,0.568,0.444,0.885,10,44,34,7,10,16,20,0.467,0.37,0.76,9,38,28,9,3,14,20
7869,GSW,78,2017/4/4,Home,MIN,W,121,107,0.524,0.438,0.792,8,40,33,9,7,13,19,0.427,0.211,0.808,19,50,22,9,3,13,19
7969,GSW,79,2017/4/5,Away,PHO,W,120,111,0.506,0.433,0.708,7,39,25,13,9,15,19,0.417,0.259,0.692,20,55,26,13,2,16,22
8069,GSW,80,2017/4/8,Home,NOP,W,123,101,0.51,0.303,0.938,14,53,37,2,4,9,15,0.488,0.238,0.632,6,34,24,3,1,8,15
8170,GSW,81,2017/4/10,Home,UTA,L,99,105,0.488,0.36,0.706,8,42,25,5,6,13,17,0.446,0.371,0.667,14,49,29,8,3,11,17
8269,GSW,82,2017/4/12,Home,LAL,W,109,94,0.456,0.333,0.682,14,54,26,14,8,20,17,0.441,0.235,0.571,11,40,23,13,2,18,22
1209,HOU,1,2016/10/26,Away,LAL,L,114,120,0.512,0.241,0.704,10,39,29,10,1,14,23,0.506,0.343,0.818,11,39,21,10,4,15,24
2209,HOU,2,2016/10/28,Away,DAL,W,106,98,0.471,0.469,0.806,5,41,21,6,1,18,22,0.438,0.276,0.833,6,34,13,11,2,9,21
3209,HOU,3,2016/10/30,Home,DAL,W,93,92,0.42,0.355,0.667,9,47,16,5,4,17,21,0.372,0.355,0.85,13,43,17,8,3,9,17
4209,HOU,4,2016/11/1,Away,CLE,L,120,128,0.478,0.386,0.68,11,32,30,5,2,7,25,0.518,0.5,0.839,12,46,22,4,2,11,21
5209,HOU,5,2016/11/2,Away,NYK,W,118,99,0.472,0.375,0.704,19,54,25,12,8,19,21,0.435,0.4,0.68,7,34,18,10,6,16,22
6209,HOU,6,2016/11/5,Away,ATL,L,97,112,0.435,0.333,0.846,12,43,22,9,7,26,26,0.529,0.4,0.583,13,44,29,17,6,19,13
7209,HOU,7,2016/11/7,Away,WAS,W,114,106,0.519,0.459,0.833,6,37,28,6,7,18,18,0.415,0.37,0.9,16,45,20,12,5,13,16
889,HOU,8,2016/11/9,Away,SAS,W,101,99,0.474,0.333,0.773,8,45,25,7,4,19,24,0.393,0.304,0.867,10,39,22,14,5,10,15
970,HOU,9,2016/11/12,Home,SAS,L,100,106,0.382,0.319,0.81,16,46,22,6,4,14,19,0.539,0.278,0.792,2,35,21,6,11,10,19
1070,HOU,10,2016/11/14,Home,PHI,W,115,88,0.484,0.425,0.588,16,55,20,6,10,17,19,0.378,0.227,0.882,10,39,18,10,7,12,17
11109,HOU,11,2016/11/16,Away,OKC,L,103,105,0.435,0.35,0.643,12,47,25,10,4,16,10,0.476,0.48,0.929,5,44,25,7,7,16,15
1272,HOU,12,2016/11/17,Home,POR,W,126,109,0.484,0.438,0.8,17,54,26,6,6,13,17,0.456,0.357,0.81,10,41,24,6,4,12,19
1370,HOU,13,2016/11/19,Home,UTA,W,111,102,0.447,0.375,0.75,10,39,28,8,3,4,16,0.513,0.444,0.706,5,43,22,3,5,12,17
1470,HOU,14,2016/11/21,Away,DET,W,99,96,0.449,0.323,0.704,12,46,22,4,6,15,20,0.414,0.412,0.708,12,39,19,7,3,14,20
1570,HOU,15,2016/11/23,Home,TOR,L,102,115,0.487,0.333,1,11,39,29,6,7,26,22,0.489,0.522,0.81,15,38,28,14,7,14,15
1670,HOU,16,2016/11/25,Away,SAC,W,117,104,0.471,0.42,0.8,8,42,27,8,2,14,19,0.488,0.281,0.81,4,37,24,7,6,14,18
1770,HOU,17,2016/11/27,Away,POR,W,130,114,0.561,0.472,0.75,7,36,26,7,8,11,23,0.482,0.364,0.759,8,35,24,7,2,14,24
1870,HOU,18,2016/11/29,Away,UTA,L,101,120,0.407,0.367,0.727,15,38,14,5,6,7,20,0.554,0.536,0.852,5,40,23,4,5,8,20
1970,HOU,19,2016/12/1,Away,GSW,W,132,127,0.444,0.318,0.733,15,56,26,11,4,19,28,0.413,0.273,0.784,13,54,31,12,7,17,27
2070,HOU,20,2016/12/2,Away,DEN,W,128,110,0.511,0.459,0.84,10,41,25,11,7,11,14,0.442,0.29,0.563,24,54,22,5,4,16,20
21109,HOU,21,2016/12/5,Home,BOS,W,107,106,0.447,0.316,0.871,7,46,20,8,7,16,14,0.424,0.344,0.917,10,42,27,7,4,11,20
2272,HOU,22,2016/12/7,Home,LAL,W,134,95,0.543,0.417,0.81,15,52,35,20,2,20,22,0.391,0.25,0.815,14,39,14,13,4,27,22
2370,HOU,23,2016/12/9,Away,OKC,W,102,99,0.391,0.262,0.633,16,52,26,9,1,15,24,0.42,0.25,0.774,9,46,18,9,5,17,19
2470,HOU,24,2016/12/10,Home,DAL,W,109,87,0.5,0.514,0.727,10,48,31,4,1,15,16,0.405,0.324,0.857,6,32,18,7,3,9,18
2570,HOU,25,2016/12/12,Home,BRK,W,122,118,0.462,0.395,0.583,11,39,23,10,5,14,25,0.525,0.35,0.75,6,41,21,9,4,19,27
2670,HOU,26,2016/12/14,Home,SAC,W,132,98,0.588,0.524,0.625,8,47,40,8,5,16,11,0.424,0.344,0.818,12,40,27,8,7,15,16
2770,HOU,27,2016/12/16,Home,NOP,W,122,100,0.447,0.393,0.737,13,57,27,7,4,14,18,0.408,0.333,0.55,13,47,17,4,6,11,16
2870,HOU,28,2016/12/17,Away,MIN,W,111,109,0.406,0.333,0.8,10,47,25,14,4,16,22,0.446,0.333,0.741,13,55,29,9,6,21,21
2970,HOU,29,2016/12/20,Home,SAS,L,100,102,0.38,0.158,0.889,20,51,22,10,5,16,17,0.468,0.522,0.72,10,43,21,13,5,19,17
3070,HOU,30,2016/12/21,Away,PHO,W,125,111,0.535,0.474,0.577,9,37,30,4,8,11,22,0.473,0.36,0.7,14,44,20,7,6,8,23
31109,HOU,31,2016/12/23,Away,MEM,L,109,115,0.427,0.385,0.867,10,40,27,5,3,13,22,0.506,0.52,0.8,9,38,23,8,3,10,16
3272,HOU,32,2016/12/26,Home,PHO,W,131,115,0.5,0.349,0.8,10,47,28,11,4,20,22,0.426,0.233,0.815,16,53,17,14,6,17,25
3370,HOU,33,2016/12/27,Away,DAL,W,123,107,0.526,0.531,0.857,10,47,23,7,5,16,22,0.414,0.395,0.8,12,38,22,6,5,9,18
3470,HOU,34,2016/12/30,Home,LAC,W,140,116,0.556,0.35,0.837,9,45,29,12,5,13,17,0.469,0.394,0.813,11,38,22,8,4,15,25
3570,HOU,35,2016/12/31,Home,NYK,W,129,122,0.457,0.382,0.828,10,46,30,3,2,13,20,0.448,0.313,0.72,13,48,21,7,3,7,20
3670,HOU,36,2017/1/2,Home,WAS,W,101,91,0.43,0.308,0.714,7,41,25,9,9,13,12,0.437,0.231,0.75,7,45,23,9,2,17,21
3770,HOU,37,2017/1/5,Home,OKC,W,118,116,0.477,0.385,0.7,9,43,27,6,3,9,20,0.451,0.4,0.815,16,54,15,6,9,9,21
3870,HOU,38,2017/1/6,Away,ORL,W,100,93,0.453,0.306,0.583,12,45,26,12,1,15,15,0.418,0.348,0.692,19,49,18,8,2,15,14
3970,HOU,39,2017/1/8,Away,TOR,W,129,122,0.517,0.289,0.839,10,39,27,9,6,15,22,0.538,0.44,0.9,4,39,19,7,3,17,25
4070,HOU,40,2017/1/10,Home,CHO,W,121,114,0.488,0.436,0.727,6,44,25,8,5,10,17,0.478,0.442,0.778,5,43,30,3,4,11,21
41109,HOU,41,2017/1/11,Away,MIN,L,105,119,0.414,0.357,0.818,7,32,23,7,4,15,23,0.543,0.348,0.92,9,49,31,8,9,17,19
4272,HOU,42,2017/1/13,Home,MEM,L,105,110,0.402,0.244,0.806,10,31,19,9,2,12,20,0.539,0.37,0.667,8,45,25,8,3,22,29
4370,HOU,43,2017/1/15,Away,BRK,W,137,112,0.5,0.477,0.75,13,52,30,9,3,13,21,0.441,0.341,0.789,9,38,29,9,5,16,25
4470,HOU,44,2017/1/17,Away,MIA,L,103,109,0.4,0.231,0.786,11,49,21,8,3,17,16,0.467,0.31,0.667,11,52,21,11,1,15,24
4570,HOU,45,2017/1/18,Home,MIL,W,111,92,0.453,0.318,0.733,13,46,25,9,12,10,17,0.398,0.25,0.786,15,50,26,8,8,18,14
4670,HOU,46,2017/1/20,Home,GSW,L,108,125,0.448,0.2,0.833,13,41,26,8,3,14,17,0.528,0.395,0.762,8,41,30,8,7,14,18
4770,HOU,47,2017/1/21,Away,MEM,W,119,95,0.513,0.381,0.84,6,46,27,11,6,12,25,0.371,0.265,0.714,14,41,19,10,4,12,17
4870,HOU,48,2017/1/23,Away,MIL,L,114,127,0.506,0.4,0.786,5,28,26,11,4,21,22,0.588,0.478,0.815,7,37,31,17,6,19,20
4970,HOU,49,2017/1/25,Away,BOS,L,109,120,0.468,0.323,0.711,6,30,28,8,5,17,18,0.516,0.344,0.938,12,48,33,10,3,18,27
5070,HOU,50,2017/1/27,Away,PHI,W,123,118,0.519,0.387,0.964,6,41,25,10,4,23,29,0.538,0.4,0.75,3,29,29,14,6,22,25
51109,HOU,51,2017/1/29,Away,IND,L,101,120,0.41,0.282,0.88,11,41,21,7,6,15,24,0.54,0.238,0.808,7,42,28,9,7,10,21
5272,HOU,52,2017/1/31,Home,SAC,W,105,83,0.447,0.311,0.682,11,60,28,4,4,14,24,0.349,0.276,0.577,10,45,22,9,7,11,17
5370,HOU,53,2017/2/2,Home,ATL,L,108,113,0.376,0.255,0.758,7,37,19,11,4,9,20,0.518,0.267,0.739,8,56,26,8,5,20,20
5470,HOU,54,2017/2/3,Home,CHI,W,121,117,0.449,0.372,0.68,8,48,24,7,3,11,23,0.48,0.32,0.722,14,53,30,7,7,14,23
5570,HOU,55,2017/2/7,Home,ORL,W,128,104,0.494,0.421,0.667,10,42,31,9,2,10,15,0.477,0.24,0.7,10,47,28,7,4,16,23
5670,HOU,56,2017/2/9,Away,CHO,W,107,95,0.448,0.325,0.8,9,42,22,13,5,17,19,0.435,0.308,0.929,10,47,26,8,5,21,17
5770,HOU,57,2017/2/11,Home,PHO,W,133,102,0.494,0.5,0.795,16,55,27,8,4,21,23,0.394,0.364,0.769,12,42,20,8,4,19,28
5870,HOU,58,2017/2/15,Home,MIA,L,109,117,0.414,0.325,0.774,15,41,22,6,1,8,23,0.524,0.371,0.667,12,46,27,3,7,11,20
5970,HOU,59,2017/2/23,Away,NOP,W,129,99,0.495,0.392,0.792,12,48,28,12,5,16,25,0.419,0.194,0.808,11,44,24,10,8,20,21
6070,HOU,60,2017/2/25,Home,MIN,W,142,130,0.468,0.379,0.762,13,32,32,15,6,13,21,0.521,0.346,0.821,21,58,28,10,2,23,26
61109,HOU,61,2017/2/27,Home,IND,L,108,117,0.364,0.222,0.81,12,39,22,8,5,10,22,0.451,0.433,0.88,13,55,29,7,5,15,26
6272,HOU,62,2017/3/1,Away,LAC,W,122,103,0.425,0.385,0.848,19,62,21,3,2,16,17,0.447,0.353,0.538,10,36,26,8,3,7,23
6370,HOU,63,2017/3/4,Home,MEM,W,123,108,0.5,0.429,0.75,10,43,25,10,4,14,20,0.443,0.286,0.667,17,46,26,8,6,13,24
6470,HOU,64,2017/3/6,Away,SAS,L,110,112,0.466,0.359,0.824,7,43,19,3,3,12,20,0.455,0.393,0.913,9,44,24,6,6,9,13
6570,HOU,65,2017/3/8,Home,UTA,L,108,115,0.443,0.25,0.75,10,31,22,9,4,8,20,0.539,0.387,0.875,10,45,21,2,4,16,23
6670,HOU,66,2017/3/10,Away,CHI,W,115,94,0.416,0.319,0.813,11,54,26,11,4,17,15,0.388,0.231,0.75,11,49,24,9,4,18,21
6770,HOU,67,2017/3/12,Home,CLE,W,117,112,0.427,0.356,0.679,20,52,25,10,4,6,17,0.525,0.395,0.846,4,38,24,3,7,15,23
6870,HOU,68,2017/3/15,Home,LAL,W,139,100,0.549,0.419,0.656,13,50,37,13,4,19,21,0.462,0.12,0.722,9,38,16,10,0,22,25
6970,HOU,69,2017/3/17,Away,NOP,L,112,128,0.407,0.325,0.781,10,46,18,6,3,12,19,0.533,0.353,0.75,9,54,29,8,7,13,20
7070,HOU,70,2017/3/18,Away,DEN,W,109,105,0.458,0.208,0.8,10,48,20,5,5,14,24,0.427,0.323,0.633,13,45,28,9,3,13,24
71109,HOU,71,2017/3/20,Home,DEN,W,125,124,0.506,0.447,0.783,6,35,27,12,2,12,22,0.512,0.414,0.923,8,48,26,7,3,19,18
7272,HOU,72,2017/3/24,Home,NOP,W,117,107,0.473,0.359,0.75,15,59,29,5,3,18,19,0.451,0.368,0.786,6,36,28,9,7,10,15
7370,HOU,73,2017/3/26,Home,OKC,W,137,125,0.633,0.513,0.81,2,36,32,8,4,19,23,0.5,0.367,0.714,15,41,27,15,3,16,21
7470,HOU,74,2017/3/28,Home,GSW,L,106,113,0.388,0.161,0.897,10,38,20,9,2,14,14,0.511,0.268,0.75,8,44,33,9,7,16,29
7570,HOU,75,2017/3/30,Away,POR,L,107,117,0.44,0.235,0.826,13,42,18,9,3,18,20,0.478,0.394,0.818,11,41,24,12,8,12,16
7670,HOU,76,2017/3/31,Away,GSW,L,98,107,0.374,0.324,0.783,18,48,20,6,3,13,12,0.453,0.344,0.714,13,43,27,10,14,10,20
7770,HOU,77,2017/4/2,Away,PHO,W,123,116,0.47,0.368,0.652,13,46,23,8,4,15,23,0.42,0.235,0.828,22,61,24,8,11,23,24
7870,HOU,78,2017/4/5,Home,DEN,W,110,104,0.425,0.294,0.684,11,56,19,7,3,16,20,0.394,0.184,0.833,12,51,26,10,5,12,24
7970,HOU,79,2017/4/7,Home,DET,L,109,114,0.414,0.314,0.75,9,49,25,3,6,11,15,0.426,0.346,0.813,18,55,27,5,1,6,17
8070,HOU,80,2017/4/9,Away,SAC,W,135,128,0.563,0.419,0.871,5,41,26,3,2,16,22,0.5,0.29,0.833,7,38,26,8,2,5,18
8171,HOU,81,2017/4/10,Away,LAC,L,96,125,0.393,0.225,0.778,9,41,23,5,3,15,23,0.505,0.385,0.821,12,49,29,9,0,9,16
8270,HOU,82,2017/4/12,Home,MIN,W,123,118,0.464,0.339,0.636,16,47,37,11,7,10,14,0.527,0.478,0.733,10,49,37,7,3,15,15
1273,IND,1,2016/10/26,Home,DAL,W,130,121,0.505,0.526,0.765,8,52,30,11,6,16,23,0.433,0.375,0.722,10,49,26,8,8,15,27
2273,IND,2,2016/10/28,Away,BRK,L,94,103,0.378,0.292,0.65,14,49,22,7,6,13,22,0.437,0.303,0.85,12,52,20,6,4,16,23
3273,IND,3,2016/10/29,Away,CHI,L,101,118,0.489,0.389,0.889,8,33,34,8,7,13,16,0.523,0.429,0.905,13,47,34,8,6,12,14
4273,IND,4,2016/11/1,Home,LAL,W,115,108,0.471,0.357,0.793,11,43,19,10,8,15,20,0.449,0.214,0.88,11,44,14,8,2,19,25
5273,IND,5,2016/11/3,Away,MIL,L,107,125,0.469,0.435,0.778,10,32,29,14,4,21,23,0.573,0.444,0.792,12,41,32,10,6,21,23
6273,IND,6,2016/11/5,Home,CHI,W,111,94,0.535,0.462,0.583,8,36,27,8,9,11,20,0.43,0.333,0.8,13,40,17,8,5,16,13
7273,IND,7,2016/11/7,Away,CHO,L,100,122,0.426,0.273,0.733,12,52,23,8,4,18,25,0.488,0.375,0.875,3,43,30,12,4,11,15
890,IND,8,2016/11/9,Home,PHI,W,122,115,0.544,0.474,0.75,7,43,25,9,6,16,17,0.484,0.389,0.474,10,43,23,11,6,17,21
971,IND,9,2016/11/11,Away,PHI,L,105,109,0.443,0.263,0.957,4,40,23,14,3,13,28,0.419,0.344,0.839,13,54,24,7,6,19,21
1071,IND,10,2016/11/12,Home,BOS,L,99,105,0.419,0.222,0.75,11,40,17,9,9,13,22,0.438,0.32,0.818,15,47,22,7,7,13,21
11110,IND,11,2016/11/14,Home,ORL,W,88,69,0.389,0.32,1,7,49,22,9,9,9,14,0.321,0.2,0.769,9,52,12,3,5,14,17
1274,IND,12,2016/11/16,Home,CLE,W,103,93,0.5,0.357,0.636,5,40,22,8,12,10,16,0.407,0.367,0.6,11,51,19,3,5,18,16
1371,IND,13,2016/11/18,Home,PHO,L,96,116,0.474,0.143,0.793,10,35,18,5,8,18,19,0.474,0.346,0.833,18,46,21,14,7,11,28
1471,IND,14,2016/11/20,Away,OKC,W,115,111,0.449,0.5,0.774,15,51,23,13,2,22,20,0.436,0.278,0.722,15,49,28,10,7,20,23
1571,IND,15,2016/11/21,Home,GSW,L,83,120,0.32,0.261,0.917,15,49,13,5,4,11,23,0.444,0.361,0.844,12,60,31,9,10,12,17
1671,IND,16,2016/11/23,Home,ATL,L,85,96,0.405,0.259,0.714,7,37,16,15,5,18,20,0.424,0.25,0.864,17,56,17,11,7,21,18
1771,IND,17,2016/11/25,Home,BRK,W,118,97,0.552,0.423,0.688,9,47,25,11,5,14,19,0.456,0.324,0.609,9,38,24,8,4,19,17
1871,IND,18,2016/11/27,Home,LAC,W,91,70,0.435,0.263,0.857,13,52,26,8,4,13,21,0.314,0.167,0.815,6,40,11,9,4,20,13
1971,IND,19,2016/11/30,Away,POR,L,109,131,0.5,0.429,0.886,4,32,19,3,4,15,14,0.543,0.375,0.895,14,40,29,13,2,6,23
2071,IND,20,2016/12/4,Away,LAC,W,111,102,0.494,0.357,0.8,5,36,21,9,2,9,24,0.444,0.333,0.714,16,51,19,5,7,20,24
21110,IND,21,2016/12/5,Away,GSW,L,106,142,0.412,0.2,0.943,9,40,20,10,5,14,21,0.519,0.378,0.769,16,54,45,12,13,11,22
2274,IND,22,2016/12/7,Away,PHO,W,109,94,0.449,0.304,0.78,12,49,16,11,3,18,16,0.4,0.273,0.944,9,40,17,14,4,19,31
2371,IND,23,2016/12/9,Away,DAL,L,103,111,0.464,0.56,0.962,4,38,21,5,4,13,18,0.488,0.469,0.75,5,33,23,8,1,8,19
2471,IND,24,2016/12/10,Home,POR,W,118,111,0.482,0.517,0.821,10,39,24,11,9,13,13,0.488,0.432,0.938,9,41,22,6,4,17,20
2571,IND,25,2016/12/12,Home,CHO,W,110,94,0.489,0.472,0.7,5,42,24,4,11,11,21,0.333,0.385,0.875,9,46,16,8,4,13,15
2671,IND,26,2016/12/14,Away,MIA,L,89,95,0.371,0.333,0.824,6,38,14,8,5,8,21,0.451,0.28,0.56,14,58,23,4,6,15,16
2771,IND,27,2016/12/15,Away,NOP,L,95,102,0.414,0.143,0.833,7,46,23,6,4,12,21,0.424,0.37,0.714,11,55,23,7,8,16,16
2871,IND,28,2016/12/17,Away,DET,W,105,90,0.482,0.316,0.76,9,51,20,6,3,9,16,0.381,0.333,0.727,10,40,22,6,1,8,18
2971,IND,29,2016/12/19,Home,WAS,W,107,105,0.471,0.333,0.857,9,41,18,6,5,15,20,0.432,0.242,0.808,14,49,19,5,6,15,22
3071,IND,30,2016/12/20,Away,NYK,L,111,118,0.429,0.261,0.818,11,44,22,10,5,9,14,0.5,0.565,0.81,4,45,24,6,8,14,18
31110,IND,31,2016/12/22,Home,BOS,L,102,109,0.427,0.304,0.862,8,50,20,5,3,19,21,0.413,0.256,0.852,9,44,19,10,2,10,27
3274,IND,32,2016/12/26,Away,CHI,L,85,90,0.42,0.36,0.8,9,40,26,5,5,16,21,0.386,0.24,0.714,16,48,17,10,3,13,15
3371,IND,33,2016/12/28,Away,WAS,L,105,111,0.443,0.393,0.828,5,34,24,10,4,13,29,0.487,0.364,0.73,15,54,21,8,1,18,27
3471,IND,34,2016/12/30,Home,CHI,W,111,101,0.481,0.368,0.867,8,42,26,7,6,11,22,0.417,0.261,0.806,15,47,17,8,5,13,23
3571,IND,35,2017/1/1,Home,ORL,W,117,104,0.5,0.409,0.917,8,46,28,5,5,11,16,0.433,0.263,0.909,10,42,25,6,7,10,22
3671,IND,36,2017/1/3,Away,DET,W,121,116,0.581,0.563,0.867,6,34,26,7,7,11,8,0.495,0.345,0.833,16,42,31,5,5,10,19
3771,IND,37,2017/1/5,Home,BRK,W,121,109,0.516,0.455,0.789,7,44,23,7,9,6,12,0.456,0.447,0.769,8,45,22,5,8,13,17
3871,IND,38,2017/1/7,Home,NYK,W,123,109,0.5,0.458,0.929,12,53,25,11,0,19,23,0.46,0.387,0.708,6,32,25,9,7,17,24
3971,IND,39,2017/1/12,Away,DEN,L,112,140,0.468,0.414,0.923,12,34,26,9,4,16,15,0.578,0.469,0.913,12,47,37,10,5,15,16
4071,IND,40,2017/1/16,Home,NOP,W,98,95,0.506,0.263,0.688,5,45,26,11,6,16,18,0.434,0.4,0.722,8,38,18,7,6,14,17
41110,IND,41,2017/1/18,Away,SAC,W,106,100,0.52,0.333,0.84,8,32,22,11,3,14,21,0.486,0.429,0.778,10,36,28,9,5,21,22
4274,IND,42,2017/1/20,Away,LAL,L,95,108,0.425,0.391,0.72,8,37,24,17,6,20,12,0.471,0.424,0.8,16,51,27,15,3,23,20
4371,IND,43,2017/1/21,Away,UTA,L,100,109,0.506,0.5,0.706,4,36,17,10,3,16,23,0.464,0.25,0.781,10,42,24,11,3,14,15
4471,IND,44,2017/1/23,Home,NYK,L,103,109,0.442,0.269,0.8,7,37,18,7,4,11,20,0.461,0.364,0.886,6,43,19,8,7,14,21
4571,IND,45,2017/1/26,Away,MIN,W,109,103,0.519,0.556,0.882,6,44,21,7,4,18,22,0.444,0.37,0.778,6,34,27,13,5,11,20
4671,IND,46,2017/1/27,Home,SAC,W,115,111,0.487,0.357,0.879,7,29,19,14,4,10,24,0.5,0.52,0.778,10,43,22,7,1,19,30
4771,IND,47,2017/1/29,Home,HOU,W,120,101,0.54,0.238,0.808,7,42,28,9,7,10,21,0.41,0.282,0.88,11,41,21,7,6,15,24
4871,IND,48,2017/2/1,Away,ORL,W,98,88,0.478,0.45,0.885,5,38,25,5,1,17,23,0.403,0.25,0.714,7,35,17,12,3,14,22
4971,IND,49,2017/2/3,Away,BRK,W,106,97,0.43,0.4,0.774,12,49,20,11,10,14,19,0.372,0.393,0.957,9,44,20,7,4,19,22
5071,IND,50,2017/2/4,Home,DET,W,105,84,0.484,0.292,0.667,7,41,22,11,4,6,17,0.413,0.353,0.8,8,43,18,2,6,21,13
51110,IND,51,2017/2/6,Home,OKC,W,93,90,0.379,0.308,0.655,13,37,19,7,10,10,17,0.386,0.25,0.714,20,61,17,6,11,16,21
5274,IND,52,2017/2/8,Home,CLE,L,117,132,0.5,0.52,0.846,7,38,24,7,2,12,18,0.548,0.444,0.923,5,39,24,7,5,9,16
5371,IND,53,2017/2/10,Away,WAS,L,107,112,0.489,0.19,0.867,10,42,29,3,5,11,22,0.466,0.345,0.667,14,46,29,8,4,11,13
5471,IND,54,2017/2/11,Home,MIL,L,100,116,0.479,0.455,0.833,8,36,19,2,6,14,25,0.479,0.548,0.784,8,37,28,7,6,6,18
5571,IND,55,2017/2/13,Home,SAS,L,106,110,0.487,0.45,0.7,6,37,21,8,3,11,23,0.46,0.467,0.852,12,49,18,7,4,11,22
5671,IND,56,2017/2/15,Away,CLE,L,104,113,0.465,0.5,0.857,13,43,30,2,1,11,17,0.476,0.462,0.895,9,40,23,6,2,8,19
5771,IND,57,2017/2/16,Home,WAS,L,98,111,0.5,0.222,0.778,5,35,21,7,1,11,12,0.518,0.517,0.667,8,39,23,5,3,10,19
5871,IND,58,2017/2/24,Home,MEM,W,102,92,0.513,0.423,1,8,50,23,8,7,16,19,0.417,0.333,0.565,12,39,20,11,5,11,15
5971,IND,59,2017/2/25,Away,MIA,L,95,113,0.4,0.333,0.885,13,43,21,8,4,15,24,0.487,0.419,0.774,11,43,23,9,5,16,19
6071,IND,60,2017/2/27,Away,HOU,W,117,108,0.451,0.433,0.88,13,55,29,7,5,15,26,0.364,0.222,0.81,12,39,22,8,5,10,22
61110,IND,61,2017/3/1,Away,SAS,L,99,100,0.457,0.304,0.72,13,41,22,13,1,17,26,0.473,0.31,0.875,6,36,20,8,7,18,21
6274,IND,62,2017/3/5,Away,ATL,W,97,96,0.449,0.455,0.571,9,44,24,6,4,15,22,0.442,0.333,0.613,11,44,21,12,1,14,19
6371,IND,63,2017/3/6,Away,CHO,L,88,100,0.457,0.4,0.667,6,41,29,3,5,15,17,0.407,0.355,0.905,13,50,21,10,2,10,8
6471,IND,64,2017/3/8,Home,DET,W,115,98,0.5,0.478,0.842,9,46,27,3,2,5,18,0.438,0.269,0.591,11,45,20,4,4,10,18
6571,IND,65,2017/3/10,Away,MIL,L,85,99,0.44,0.111,0.773,8,36,15,14,3,18,24,0.516,0.412,0.867,5,34,17,13,6,20,21
6671,IND,66,2017/3/12,Home,MIA,W,102,98,0.427,0.333,0.844,11,46,12,2,4,9,15,0.415,0.281,0.688,19,54,18,4,4,8,22
6771,IND,67,2017/3/14,Away,NYK,L,81,87,0.368,0.276,0.6,14,53,16,6,3,16,14,0.422,0.321,0.615,11,52,21,8,4,14,15
6871,IND,68,2017/3/15,Home,CHO,W,98,77,0.534,0.429,0.889,3,42,26,8,6,14,15,0.4,0.13,0.769,3,30,15,9,4,10,13
6971,IND,69,2017/3/19,Away,TOR,L,91,116,0.413,0.261,0.731,9,33,22,7,2,13,23,0.495,0.444,0.875,14,51,25,7,7,16,20
7071,IND,70,2017/3/20,Home,UTA,W,107,100,0.437,0.5,0.913,10,43,21,9,9,7,19,0.455,0.24,0.7,13,49,20,5,11,10,17
71110,IND,71,2017/3/22,Away,BOS,L,100,109,0.437,0.393,0.684,18,45,20,13,6,13,19,0.512,0.407,0.857,10,43,27,5,2,16,17
7274,IND,72,2017/3/24,Home,DEN,L,117,125,0.505,0.542,0.727,11,39,19,9,8,12,29,0.476,0.259,0.93,11,45,23,8,4,13,15
7371,IND,73,2017/3/26,Home,PHI,W,107,94,0.427,0.412,0.828,12,51,16,9,4,9,13,0.398,0.341,0.714,8,48,19,7,5,14,23
7471,IND,74,2017/3/28,Home,MIN,L,114,115,0.494,0.278,0.829,11,37,25,8,5,14,22,0.474,0.45,0.865,11,35,22,10,9,14,22
7571,IND,75,2017/3/29,Away,MEM,L,97,110,0.435,0.4,0.867,12,43,19,5,7,12,18,0.466,0.375,0.889,9,43,22,8,3,8,19
7671,IND,76,2017/3/31,Away,TOR,L,100,111,0.414,0.423,0.81,12,42,19,7,4,13,21,0.451,0.519,0.657,16,53,23,7,5,14,23
7771,IND,77,2017/4/2,Away,CLE,L,130,135,0.457,0.39,0.9,12,46,32,6,3,9,24,0.495,0.419,0.697,15,56,29,7,4,13,19
7871,IND,78,2017/4/4,Home,TOR,W,108,90,0.438,0.48,1,10,43,16,7,4,11,17,0.447,0.217,0.895,6,40,11,7,5,13,19
7971,IND,79,2017/4/6,Home,MIL,W,104,89,0.475,0.32,0.769,12,44,20,15,3,16,12,0.465,0.458,0.857,6,32,21,8,4,21,22
8071,IND,80,2017/4/8,Away,ORL,W,127,112,0.593,0.5,0.737,6,45,35,6,4,15,15,0.488,0.467,0.727,4,33,29,10,2,13,16
8172,IND,81,2017/4/10,Away,PHI,W,120,111,0.576,0.313,0.81,14,44,30,9,5,14,23,0.467,0.394,0.903,10,33,20,10,1,18,19
8271,IND,82,2017/4/12,Home,ATL,W,104,86,0.476,0.417,0.842,8,41,21,5,7,10,14,0.417,0.379,0.789,8,37,19,5,4,18,15
