Source,Target,Trade_Id,Bitcoins,Money,Money_Rate,Date
4125,4941,54343,5.85,16.894,2.887863248,2011-05-01
5221,4941,54344,7.35,21.234,2.888979592,2011-05-01
6010,4941,54345,54,156.33,2.895,2011-05-01
5631,4941,54346,318.78,924.143,2.89899931,2011-05-01
5629,4941,54347,1.01,3.009,2.979207921,2011-05-01
893,4941,54348,79.22,237.659,2.999987377,2011-05-01
4392,4941,54349,20,60,3,2011-05-01
1780,4941,54350,2,6,3,2011-05-01
659,4941,54351,100,303.45,3.0345,2011-05-01
4484,5169,54352,67.922,208.52,3.06999205,2011-05-01
6150,5169,54353,76.13,238.934,3.138499934,2011-05-01
2530,5169,54354,2,6.3,3.15,2011-05-01
4505,5169,54355,2,6.4,3.2,2011-05-01
2245,5169,54356,180,576,3.2,2011-05-01
131,5169,54357,10,32.379,3.2379,2011-05-01
5531,5169,54358,1.775,5.998,3.37915493,2011-05-01
3891,5169,54359,5.86,19.338,3.3,2011-05-01
6899,5605,54360,3.01,10.234,3.4,2011-05-01
2302,5605,54361,9.94,34.19,3.439637827,2011-05-01
5531,5605,54362,1.744,5.998,3.439220183,2011-05-01
4505,5605,54363,2,6.9,3.45,2011-05-01
5047,5605,54364,5,17.25,3.45,2011-05-01
5531,5605,54365,1.737,6.001,3.454807139,2011-05-01
4012,5605,54366,9.82,33.927,3.454887984,2011-05-01
103,5605,54367,24.794,85.661,3.454908446,2011-05-01
103,5169,54368,14.936,51.603,3.454941082,2011-05-01
4824,5169,54369,2.77,9.692,3.498916968,2011-05-01
6875,5169,54370,44.08,154.28,3.5,2011-05-01
4816,5169,54371,3.36,11.76,3.5,2011-05-01
6697,5169,54372,3.48,12.18,3.5,2011-05-01
6654,5169,54373,6.575,23.013,3.500076046,2011-05-01
6746,3891,54374,5.5,18.836,3.424727273,2011-05-01
6746,1,54375,161.9,565.759,3.494496603,2011-05-01
6654,1,54376,19.425,67.987,3.49997426,2011-05-01
3538,1,54377,58.7,205.45,3.5,2011-05-01
3853,1,54378,2,7,3.5,2011-05-01
2372,1,54379,12.55,43.925,3.5,2011-05-01
1780,1,54380,1,3.5,3.5,2011-05-01
4944,4125,54381,4.793,16.78,3.500938869,2011-05-01
4944,646,54382,191.64,670.74,3.5,2011-05-01
4944,4941,54383,5,16.1,3.22,2011-05-01
4944,4012,54384,11.04,33.691,3.051721014,2011-05-01
4944,6150,54385,77.786,237.379,3.051693107,2011-05-01
4944,5531,54386,1.954,5.96,3.050153531,2011-05-01
4944,5531,54387,3.963,11.929,3.010093364,2011-05-01
4944,4941,54388,188.083,564.249,3,2011-05-01
6150,4505,54389,2,6.277,3.1385,2011-05-01
6150,3914,54390,75.28,236.266,3.138496281,2011-05-01
646,3914,54391,24.72,84.048,3.4,2011-05-01
1,6150,54392,10,30.517,3.0517,2011-05-01
4012,3914,54393,10.97,34.429,3.138468551,2011-05-01
6150,3914,54394,9.03,28.34,3.138427464,2011-05-01
4125,3914,54395,3,9.412,3.137333333,2011-05-01
4125,3914,54396,1.76,5.522,3.1375,2011-05-01
6150,3914,54397,0.91,2.856,3.138461538,2011-05-01
4505,3914,54398,0.33,1.138,3.448484848,2011-05-01
3914,5434,54399,50,156.5,3.13,2011-05-01
3914,5434,54400,25,78.225,3.129,2011-05-01
3914,5434,54401,35,108.5,3.1,2011-05-01
3914,5434,54402,21.051,66.079,3.138995772,2011-05-01
3914,4125,54403,4.861,14.839,3.052664061,2011-05-01
3914,4012,54404,11.21,34.21,3.051739518,2011-05-01
3914,6150,54405,78.189,238.609,3.051695251,2011-05-01
3914,4941,54406,207.74,623.22,3,2011-05-01
3914,4505,54407,2,6,3,2011-05-01
3914,2252,54408,10.337,31.011,3,2011-05-01
3914,2530,54409,2.1,6.195,2.95,2011-05-01
3914,5827,54410,2,5.9,2.95,2011-05-01
5605,1367,54411,57.67,164.359,2.84999133,2011-05-01
3914,5993,54412,1,2.99,2.99,2011-05-01
3914,884,54413,51,152.49,2.99,2011-05-01
3914,2178,54414,10,29.9,2.99,2011-05-01
6249,3914,54415,1,2.91,2.91,2011-05-01
2252,3914,54416,10.27,31.837,3.1,2011-05-01
4125,3914,54417,4.83,15.069,3.119875776,2011-05-01
199,3914,54418,10,31.21,3.121,2011-05-01
1367,3914,54419,40,125.399,3.134975,2011-05-01
2530,3914,54420,2,6.42,3.21,2011-05-01
4012,3914,54421,11.13,35.86,3.221922731,2011-05-01
199,3914,54422,10,32.22,3.222,2011-05-01
4505,3914,54423,1.99,6.567,3.3,2011-05-01
5434,3914,54424,29.22,96.805,3.312970568,2011-05-01
5434,3914,54426,16,53.44,3.34,2011-05-01
5434,3914,54427,10,33.7,3.37,2011-05-01
4985,3914,54428,15,50.835,3.389,2011-05-01
646,2656,54430,136.44,463.896,3.4,2011-05-01
1805,2656,54431,50,170,3.4,2011-05-01
5169,2656,54432,250.842,852.863,3.400000797,2011-05-01
5169,5072,54433,167.318,568.881,3.399998805,2011-05-01
2944,5072,54434,10,34,3.4,2011-05-01
4615,5072,54435,75,254.999,3.399986667,2011-05-01
5434,5072,54436,72.62,247.634,3.409997246,2011-05-01
4941,5072,54437,52.38,179.139,3.419988545,2011-05-01
4941,3914,54438,84.66,286.997,3.389995275,2011-05-01
5736,6619,54439,84,286.44,3.41,2011-05-01
5736,6619,54440,136,463.761,3.410007353,2011-05-01
3914,100,54441,32.81,109.26,3.330082292,2011-05-01
3914,6637,54442,34.892,116.19,3.329989682,2011-05-01
3914,100,54443,0.006,0.019,3.166666667,2011-05-01
3914,4615,54444,32.292,103.657,3.20999009,2011-05-01
3914,4615,54445,42.708,137.092,3.209984078,2011-05-01
4941,3914,54446,111,355.2,3.2,2011-05-01
3914,3958,54447,5,16,3.2,2011-05-01
100,4615,54448,32.6,107.566,3.299570552,2011-05-01
100,4615,54449,6.36,20.986,3.299685535,2011-05-01
4381,4615,54450,36.04,120.734,3.35,2011-05-01
3914,100,54451,25.226,81.987,3.250099104,2011-05-01
3914,100,54452,7.774,24.101,3.100205814,2011-05-01
3914,100,54453,6.974,21.621,3.100229424,2011-05-01
3914,3357,54454,26.026,80.68,3.099976946,2011-05-01
3914,3357,54455,6.239,19.34,3.099855746,2011-05-01
6929,3958,54456,5,15.5,3.1,2011-05-01
6929,4985,54457,1.5,4.593,3.062,2011-05-01
3958,4615,54458,1,3.11,3.11,2011-05-01
5072,4615,54459,74,230.14,3.11,2011-05-01
5072,3958,54460,10,31.099,3.1099,2011-05-01
5072,3958,54461,10,31.1,3.11,2011-05-01
5072,3914,54462,125,387.5,3.1,2011-05-01
5072,6281,54463,4.48,13.887,3.099776786,2011-05-01
5072,5434,54464,149.662,462.457,3.090009488,2011-05-01
3914,4985,54465,14.99,45.899,3.06197465,2011-05-01
3914,5639,54466,5.01,15.335,3.060878244,2011-05-01
3914,3958,54467,5,15.3,3.06,2011-05-01
3914,6697,54468,4,12.2,3.05,2011-05-01
5072,3958,54469,1,3.18,3.18,2011-05-01
6693,2302,54470,1,3.051,3.051,2011-05-01
100,3958,54471,9.92,30.453,3.069858871,2011-05-01
3958,2302,54472,1,3.07,3.07,2011-05-01
5639,3958,54473,1,3.16,3.16,2011-05-01
5639,2302,54474,3.98,12.178,3.059798995,2011-05-01
4944,3958,54475,1,3.15,3.15,2011-05-01
4944,100,54476,9.91,30.226,3.050050454,2011-05-01
4944,4012,54477,11.68,35.625,3.050085616,2011-05-01
4944,3914,54478,21.96,66.978,3.05,2011-05-01
3958,3914,54479,46.51,141.855,3.04998925,2011-05-01
5789,3914,54480,2.2,6.71,3.05,2011-05-01
3280,3914,54481,6.04,18.422,3.05,2011-05-01
100,3388,54482,29.8,92.973,3.119899329,2011-05-01
100,3388,54483,9.84,30.797,3.129776423,2011-05-01
3914,3388,54484,20,63,3.15,2011-05-01
4012,3388,54485,11.61,36.768,3.166925065,2011-05-01
5434,3388,54486,148.69,470.901,3.166998453,2011-05-01
5736,3388,54487,80.06,253.79,3.169997502,2011-05-01
5736,3388,54488,42.94,136.119,3.169981369,2011-05-01
2302,3388,54489,5.94,18.829,3.16986532,2011-05-01
4941,3388,54490,77,244.09,3.17,2011-05-01
5736,3388,54491,174.12,551.96,3.169997703,2011-05-01
6761,3914,54492,20,64.4,3.22,2011-05-01
6163,3914,54493,1.69,5.441,3.219526627,2011-05-01
4941,3914,54494,8.31,26.758,3.219975933,2011-05-01
3914,6743,54495,40,133.2,3.33,2011-05-01
3914,6743,54496,20,66.66,3.333,2011-05-01
3357,6743,54497,32.06,107.08,3.339987523,2011-05-01
4941,6743,54498,77,257.18,3.34,2011-05-01
4381,6743,54499,18.76,62.846,3.35,2011-05-01
131,6743,54500,10,33.899,3.3899,2011-05-01
4615,6743,54501,95.777,324.684,3.389999687,2011-05-01
4615,6743,54502,4.129,13.995,3.389440543,2011-05-01
4941,5072,54503,11,35.308,3.209818182,2011-05-01
4941,5072,54504,11,35.308,3.209818182,2011-05-01
4941,5072,54505,11,35.308,3.209818182,2011-05-01
4941,5072,54506,11,35.308,3.209818182,2011-05-01
4941,5072,54507,11,35.308,3.209818182,2011-05-01
4941,5072,54508,11,35.308,3.209818182,2011-05-01
4941,5072,54509,11,35.308,3.209818182,2011-05-01
4941,5072,54510,11,35.308,3.209818182,2011-05-01
4941,5072,54511,11,35.308,3.209818182,2011-05-01
4941,5072,54512,11,35.308,3.209818182,2011-05-01
4941,5072,54513,11,35.308,3.209818182,2011-05-01
4941,5072,54514,11,35.308,3.209818182,2011-05-01
1805,5072,54515,50,160.5,3.21,2011-05-01
4941,5072,54516,18,57.78,3.21,2011-05-01
4941,1805,54517,10,31.7,3.17,2011-05-01
4941,1805,54518,33,104.61,3.17,2011-05-01
1367,876,54519,17.29,57.489,3.324985541,2011-05-01
5736,876,54520,32.919,109.456,3.325009873,2011-05-01
4941,876,54521,30,99.9,3.33,2011-05-01
4941,5006,54522,11,34.884,3.171272727,2011-05-01
4941,5072,54523,12,38.412,3.201,2011-05-01
4941,5072,54524,10.3,32.97,3.200970874,2011-05-01
4941,5434,54525,12,38.148,3.179,2011-05-01
4941,5434,54526,55,174.845,3.179,2011-05-01
4941,5434,54527,55,174.845,3.179,2011-05-01
4941,5434,54528,22,69.938,3.179,2011-05-01
4941,5434,54529,3.166,10.064,3.178774479,2011-05-01
6087,5006,54530,2,6.342,3.171,2011-05-01
6163,5006,54531,21.846,69.28,3.171289939,2011-05-01
6163,3357,54532,12.154,37.92,3.119960507,2011-05-01
4941,3357,54533,10,31.2,3.12,2011-05-01
4941,3817,54534,19,60.42,3.18,2011-05-01
3474,3357,54535,11,34.32,3.12,2011-05-01
4796,2392,54536,7,22.328,3.189714286,2011-05-01
4796,4301,54537,29.83,95.151,3.189775394,2011-05-01
5387,4301,54538,6.16,19.712,3.2,2011-05-01
5434,4301,54539,70,224.763,3.2109,2011-05-01
4941,5434,54540,22,69.938,3.179,2011-05-01
4531,5434,54541,37.92,120.547,3.178982068,2011-05-01
4941,5434,54542,10.322,32.813,3.17893819,2011-05-01
5434,3173,54543,16.8,54.482,3.24297619,2011-05-01
6795,2046,54544,20,64.403,3.22015,2011-05-01
5788,100,54545,3,9.45,3.15,2011-05-01
6329,3399,54546,12.5,40,3.2,2011-05-01
5434,3399,54547,87.5,283.762,3.242994286,2011-05-01
4941,100,54548,20,63.002,3.1501,2011-05-01
367,5294,54549,1.444,4.548,3.149584488,2011-05-01
367,100,54550,8.85,27.703,3.130282486,2011-05-01
5463,100,54551,7.299,22.848,3.130291821,2011-05-01
5463,6163,54552,3.7,11.582,3.13027027,2011-05-01
6265,5434,54553,10,31.3,3.13,2011-05-01
6457,5434,54554,4,12.52,3.13,2011-05-01
4960,5434,54555,93.364,292.229,3.129996573,2011-05-01
6329,5755,54556,1,3.103,3.103,2011-05-01
100,5699,54557,19.47,61.854,3.176887519,2011-05-01
4905,5699,54558,40.53,128.76,3.176905996,2011-05-01
4905,100,54559,13.464,42.146,3.130273321,2011-05-01
4905,5755,54560,5,15.515,3.103,2011-05-01
4905,5072,54561,13.22,40.982,3.1,2011-05-01
100,5699,54562,8.903,28.489,3.199932607,2011-05-01
4941,4125,54563,4.846,14.979,3.091002889,2011-05-01
4941,100,54564,6.154,19.016,3.090022749,2011-05-01
4941,100,54565,5.406,16.705,3.090085091,2011-05-01
100,4960,54566,10.46,32.947,3.149808795,2011-05-01
100,4960,54567,19.63,62.57,3.187468161,2011-05-01
100,4960,54568,5.3,16.894,3.18754717,2011-05-01
5483,4960,54569,4,12.752,3.188,2011-05-01
5434,4960,54570,148.36,473.12,3.18899973,2011-05-01
4125,4960,54571,4.82,15.418,3.198755187,2011-05-01
1708,100,54572,23.65,74.05,3.131078224,2011-05-01
5072,5434,54573,150.125,470.041,3.130997502,2011-05-01
5072,100,54574,15.968,49.518,3.101077154,2011-05-01
5072,5483,54575,4.086,12.67,3.10083211,2011-05-01
5072,1367,54576,18,55.62,3.09,2011-05-01
5072,5639,54577,20,61.62,3.081,2011-05-01
5072,6795,54578,21,63.965,3.045952381,2011-05-01
5072,2302,54579,4.82,14.517,3.011825726,2011-05-01
4624,5221,54580,6.993,21.199,3.031460031,2011-05-01
4624,4960,54581,2.86,8.668,3.030769231,2011-05-01
100,4607,54582,15,46.923,3.1282,2011-05-01
100,4607,54583,1,3.128,3.128,2011-05-01
6953,100,54584,13.924,43.179,3.101048549,2011-05-01
100,3443,54585,13.84,42.917,3.100939306,2011-05-01
6953,3443,54586,36.07,111.856,3.101081231,2011-05-01
5828,100,54587,4.28,12.979,3.032476636,2011-05-01
2853,4125,54588,5.047,15.31,3.033485239,2011-05-01
2853,5072,54589,100,303.349,3.03349,2011-05-01
2853,5639,54590,52.953,160.632,3.033482522,2011-05-01
5324,5639,54591,8,24.268,3.0335,2011-05-01
3424,6761,54592,5,15.167,3.0334,2011-05-01
100,2601,54593,1.2,3.742,3.118333333,2011-05-01
4633,6761,54594,15.84,48.628,3.069949495,2011-05-01
4633,100,54595,0.16,0.485,3.03125,2011-05-01
4796,5639,54596,12,36.402,3.0335,2011-05-01
6488,1780,54597,2,6.08,3.04,2011-05-01
6488,1367,54598,20,60.8,3.04,2011-05-01
6488,6265,54599,3,9.12,3.04,2011-05-01
5788,5639,54600,23.14,70.346,3.040017286,2011-05-01
6814,5639,54601,1.1,3.344,3.04,2011-05-01
100,2260,54602,9.46,29.501,3.118498943,2011-05-01
6834,2260,54603,1.02,3.18,3.117647059,2011-05-01
5072,2260,54604,51.18,159.61,3.118601016,2011-05-01
5072,6500,54605,48,149.702,3.118791667,2011-05-01
5483,6500,54606,2,6.237,3.1185,2011-05-01
1375,6500,54607,1,3.11,3.11,2011-05-01
6045,5483,54608,2.039,6.2,3.040706229,2011-05-01
6045,100,54609,5,15.201,3.0402,2011-05-01
100,5072,54610,1,3.089,3.089,2011-05-01
100,1596,54611,7.47,23.081,3.089825971,2011-05-01
5434,1596,54612,49.15,151.873,3.089989827,2011-05-01
1375,1596,54613,19,59.09,3.11,2011-05-01
5483,1596,54614,2,6.237,3.1185,2011-05-01
4125,1596,54615,5.01,15.625,3.118762475,2011-05-01
100,1596,54616,4.41,13.807,3.130839002,2011-05-01
1708,1596,54617,76.35,239.058,3.13108055,2011-05-01
100,1596,54618,3.3,10.392,3.149090909,2011-05-01
6761,1596,54619,20.7,65.205,3.15,2011-05-01
1375,1596,54620,10,31.6,3.16,2011-05-01
310,1596,54621,320,1017.6,3.18,2011-05-01
100,1596,54622,5.9,19.12,3.240677966,2011-05-01
3443,1596,54623,27.86,90.308,3.24149318,2011-05-01
1770,2049,54624,120,384,3.2,2011-05-01
5129,1596,54625,18.69,58.873,3.149973248,2011-05-01
5129,2944,54626,12.17,38.335,3.149958915,2011-05-01
5639,2944,54627,7.83,24.664,3.149936143,2011-05-01
5434,659,54628,2,6.366,3.183,2011-05-01
6221,5483,54629,2,6.186,3.093,2011-05-01
6221,5736,54630,1.86,5.747,3.089784946,2011-05-01
5857,1547,54631,10,30.929,3.0929,2011-05-01
6457,1547,54632,10.43,32.26,3.093000959,2011-05-01
6470,1547,54633,54.57,168.785,3.092999817,2011-05-01
6470,100,54634,9.77,30.2,3.091095189,2011-05-01
6470,1367,54635,20,61.82,3.091,2011-05-01
6470,5736,54636,61.14,188.928,3.090088322,2011-05-01
6470,100,54637,10.28,31.766,3.090077821,2011-05-01
6470,5507,54638,5,15.45,3.09,2011-05-01
6941,5639,54639,25.847,79.688,3.083065733,2011-05-01
6941,5736,54640,24.15,74.456,3.083064182,2011-05-01
6470,5736,54641,50.85,157.126,3.089990167,2011-05-01
6470,5736,54642,65,200.85,3.09,2011-05-01
6470,5736,54643,23.39,72.275,3.089995725,2011-05-01
7001,5736,54644,8.69,26.852,3.089988493,2011-05-01
2387,7001,54645,6.71,21.136,3.149925484,2011-05-01
100,7001,54646,1.743,5.541,3.179001721,2011-05-01
6814,5129,54647,3.83,11.915,3.110966057,2011-05-01
3486,5736,54648,99.689,315.017,3.159997593,2011-05-01
100,5736,54649,4.54,14.386,3.168722467,2011-05-01
5434,5736,54650,98,310.562,3.169,2011-05-01
100,5736,54651,12.771,40.482,3.169837914,2011-05-01
3377,5129,54652,15,46.666,3.111066667,2011-05-01
6565,5153,54653,4.5,14.395,3.198888889,2011-05-01
1770,5153,54654,2.427,7.766,3.199835187,2011-05-01
3443,4318,54655,287.14,930.764,3.24149892,2011-05-01
6592,4318,54656,2,6.4,3.2,2011-05-01
1770,4318,54657,77.573,248.233,3.199992265,2011-05-01
4960,4318,54658,61,197.743,3.241688525,2011-05-01
4960,4318,54659,47,152.618,3.247191489,2011-05-01
1780,4318,54660,2,6.498,3.249,2011-05-01
5221,4318,54661,6.95,22.586,3.249784173,2011-05-01
6163,4318,54662,3.68,11.96,3.25,2011-05-01
4960,4318,54663,59,193.03,3.271694915,2011-05-01
4960,4318,54664,96,314.688,3.278,2011-05-01
646,4318,54665,34.11,111.918,3.281090589,2011-05-01
4960,4318,54666,60,196.866,3.2811,2011-05-01
4960,4318,54667,50.687,166.861,3.291988084,2011-05-01
4960,4318,54668,34.313,112.958,3.291988459,2011-05-01
5006,2046,54669,10.92,36.21,3.315934066,2011-05-01
5006,2046,54670,14.08,46.711,3.317542614,2011-05-01
4318,3958,54671,1,3.15,3.15,2011-05-01
4318,3958,54672,1,3.15,3.15,2011-05-01
6470,4318,54673,20,63.28,3.164,2011-05-01
3958,4318,54674,1,3.164,3.164,2011-05-01
6918,5736,54675,30,96,3.2,2011-05-01
4932,4318,54676,30,94.92,3.164,2011-05-01
4932,4318,54677,50,158.5,3.17,2011-05-01
4932,5736,54678,30,94.95,3.165,2011-05-01
5006,4318,54679,0.681,2.259,3.317180617,2011-05-01
4932,4318,54680,40,133.196,3.3299,2011-05-01
1547,4318,54681,74.95,249.583,3.329993329,2011-05-01
1375,4318,54682,10,33.333,3.3333,2011-05-01
6795,4318,54683,20.86,69.995,3.355465005,2011-05-01
6996,4318,54684,53.509,180.325,3.369993833,2011-05-01
318,6746,54685,65,205.913,3.167892308,2011-05-01
318,6746,54686,6,19.007,3.167833333,2011-05-01
4318,3958,54687,2,6.335,3.1675,2011-05-01
2027,6746,54688,11,34.846,3.167818182,2011-05-01
5746,4034,54689,3.29,10.429,3.169908815,2011-05-01
5746,5736,54690,61.066,193.577,3.169963646,2011-05-01
5746,3461,54691,7.823,24.799,3.170011505,2011-05-01
5746,6929,54692,5.92,18.766,3.169932432,2011-05-01
5746,3958,54693,100,316.999,3.16999,2011-05-01
5746,3357,54694,16.65,52.779,3.16990991,2011-05-01
7003,4125,54695,4.901,15.531,3.168945113,2011-05-01
7003,4635,54696,25.24,79.985,3.168977813,2011-05-01
7003,6265,54697,6.9,21.866,3.168985507,2011-05-01
4926,100,54698,7.56,23.95,3.167989418,2011-05-01
7003,100,54699,10.9,34.531,3.167981651,2011-05-01
7003,6746,54700,101.339,321.031,3.167891927,2011-05-01
7003,6163,54701,20,63,3.15,2011-05-01
7003,1367,54702,17.034,53.401,3.134965363,2011-05-01
7003,5221,54703,0.727,2.257,3.104539202,2011-05-01
5172,5221,54704,6.5,20.183,3.105076923,2011-05-01
5746,6163,54705,15.884,49.24,3.099974817,2011-05-01
5746,5072,54706,50,154.999,3.09998,2011-05-01
5746,4318,54707,130,402.998,3.099984615,2011-05-01
4932,3958,54708,10,30.85,3.085,2011-05-01
4932,5434,54709,16.24,50.067,3.08294335,2011-05-01
5172,3958,54710,10,30.84,3.084,2011-05-01
5172,3958,54711,10,30.839,3.0839,2011-05-01
5172,2046,54712,20,61.679,3.08395,2011-05-01
5746,3958,54713,5,15.43,3.086,2011-05-01
2566,3958,54714,5,15.425,3.085,2011-05-01
2566,3958,54715,0.66,2.036,3.084848485,2011-05-01
5746,3958,54716,10,30.859,3.0859,2011-05-01
5746,3958,54717,10,30.859,3.0859,2011-05-01
5746,6565,54718,4.63,14.288,3.085961123,2011-05-01
5746,3958,54719,10,30.859,3.0859,2011-05-01
5746,3958,54720,10,30.859,3.0859,2011-05-01
5746,3958,54721,10,30.859,3.0859,2011-05-01
5746,3958,54722,2.765,8.532,3.085714286,2011-05-01
5746,5434,54723,20,61.66,3.083,2011-05-01
5746,5434,54724,20,61.66,3.083,2011-05-01
5746,5434,54725,20,61.66,3.083,2011-05-01
5746,5434,54726,20,61.66,3.083,2011-05-01
5746,5434,54727,20,61.66,3.083,2011-05-01
5746,5434,54728,20,61.66,3.083,2011-05-01
5746,5434,54729,14.834,45.733,3.082985034,2011-05-01
5746,5507,54730,5,15.35,3.07,2011-05-01
5746,100,54731,6.426,19.614,3.052287582,2011-05-01
5746,659,54732,13.574,41.431,3.052232209,2011-05-01
5746,659,54733,15,46.049,3.069933333,2011-05-01
5746,659,54734,5.166,15.926,3.0828494,2011-05-01
5746,659,54735,20,61.66,3.083,2011-05-01
5746,659,54736,20,61.66,3.083,2011-05-01
5746,659,54737,20,61.66,3.083,2011-05-01
5746,659,54738,1.26,3.884,3.082539683,2011-05-01
5746,100,54739,6.512,19.875,3.05205774,2011-05-01
5746,4318,54740,20,61,3.05,2011-05-01
5746,4318,54741,20,61,3.05,2011-05-01
5746,4318,54742,20,61,3.05,2011-05-01
5746,4318,54743,20,61,3.05,2011-05-01
5746,4318,54744,20,61,3.05,2011-05-01
5746,4318,54745,20,61,3.05,2011-05-01
5746,4318,54746,20,61,3.05,2011-05-01
5746,4318,54747,20,61,3.05,2011-05-01
5746,4318,54748,20,61,3.05,2011-05-01
5746,4318,54749,20,61,3.05,2011-05-01
5746,4318,54750,20,61,3.05,2011-05-01
5746,4318,54751,20,61,3.05,2011-05-01
5746,4318,54752,20,61,3.05,2011-05-01
5746,4318,54753,20,61,3.05,2011-05-01
5746,2448,54754,13.488,41.167,3.052120403,2011-05-01
5746,2448,54755,5.712,17.434,3.052170868,2011-05-01
7003,5507,54756,5,15.261,3.0522,2011-05-01
7003,2448,54757,2.718,8.295,3.05187638,2011-05-01
7003,4318,54758,20,61,3.05,2011-05-01
7003,100,54759,6.67,20.277,3.040029985,2011-05-01
7003,646,54760,210.27,639.22,3.039996195,2011-05-01
7003,4318,54761,500,1520,3.04,2011-05-01
7003,103,54762,40,121.34,3.0335,2011-05-01
7003,3443,54763,215.342,652.766,3.03129905,2011-05-01
4926,5129,54764,12,36.397,3.033083333,2011-05-01
100,5507,54765,3.03,9.389,3.098679868,2011-05-02
100,5709,54766,3.75,11.602,3.093866667,2011-05-02
4125,1367,54767,1.503,4.656,3.097804391,2011-05-02
7029,100,54768,7.66,23.234,3.033159269,2011-05-02
7029,5129,54769,0.528,1.601,3.03219697,2011-05-02
7029,5507,54770,10,30.33,3.033,2011-05-02
7029,3111,54771,10,30.33,3.033,2011-05-02
7029,4318,54772,23.18,70.281,3.031967213,2011-05-02
100,6321,54773,7.81,24.201,3.09871959,2011-05-02
4598,1795,54774,10,30.9,3.09,2011-05-02
4125,1795,54775,3.367,10.433,3.098604099,2011-05-02
100,4218,54776,7.9,24.97,3.160759494,2011-05-02
100,4218,54777,2.385,7.538,3.160587002,2011-05-02
6915,100,54778,10.86,33.069,3.045027624,2011-05-02
6915,3486,54779,17.75,54.05,3.045070423,2011-05-02
5434,3486,54780,3.131,9.537,3.045991696,2011-05-02
100,4191,54781,5.35,16.75,3.130841121,2011-05-02
5434,4191,54782,63.593,199.109,3.13098926,2011-05-02
151,5434,54783,5.97,18.405,3.082914573,2011-05-02
141,5434,54784,61.266,188.883,3.082998727,2011-05-02
141,3357,54785,26.196,80.159,3.059970988,2011-05-02
141,100,54786,7.91,24.104,3.047281922,2011-05-02
141,4598,54787,10.07,30.685,3.047169811,2011-05-02
141,4598,54788,0.005,0.015,3,2011-05-02
141,3111,54789,30,91.41,3.047,2011-05-02
141,4125,54790,1.519,4.619,3.040816327,2011-05-02
141,646,54791,60.21,183.098,3.040989869,2011-05-02
141,4318,54792,300,912.3,3.041,2011-05-02
141,4381,54793,63.5,193.04,3.04,2011-05-02
141,4318,54794,176.82,536.118,3.031998643,2011-05-02
141,3443,54795,134.658,408.188,3.031294093,2011-05-02
141,100,54796,5.179,15.698,3.031087082,2011-05-02
141,3966,54797,100,303.12,3.0312,2011-05-02
141,131,54798,21.5,65.168,3.031069767,2011-05-02
141,4960,54799,1.167,3.537,3.030848329,2011-05-02
6577,3486,54800,3.57,10.856,3.040896359,2011-05-02
6040,3486,54801,78.436,238.523,3.040988832,2011-05-02
6040,1547,54802,100,304,3.04,2011-05-02
6040,4960,54803,142.973,433.365,3.031096781,2011-05-02
6040,5507,54804,8,24.24,3.03,2011-05-02
6040,646,54805,0.591,1.79,3.028764805,2011-05-02
1371,1547,54806,73.349,222.24,3.029898158,2011-05-02
1371,646,54807,17.34,52.522,3.028950404,2011-05-02
1371,4318,54808,409.31,1239.799,3.028997581,2011-05-02
100,151,54809,9.96,30.875,3.099899598,2011-05-02
3958,151,54810,10,31,3.1,2011-05-02
5072,5224,54811,50,156.055,3.1211,2011-05-02
6150,5224,54812,77.68,243.208,3.130895984,2011-05-02
100,5224,54813,7.87,24.64,3.130876747,2011-05-02
5434,5224,54814,113.863,356.504,3.130990752,2011-05-02
5434,5224,54815,5.534,17.328,3.131189013,2011-05-02
6996,2054,54816,40,124.004,3.1001,2011-05-02
6996,151,54817,81.197,251.71,3.099991379,2011-05-02
6996,6150,54818,79.29,244.458,3.083087401,2011-05-02
6996,100,54819,17.9,55.187,3.083072626,2011-05-02
6996,5434,54820,56.613,174.537,3.082984474,2011-05-02
1044,2054,54821,1,3.085,3.085,2011-05-02
100,5387,54822,6.257,19.588,3.130573757,2011-05-02
6693,4125,54823,1.3,4.01,3.084615385,2011-05-02
3958,3790,54824,10,31.307,3.1307,2011-05-02
6150,5072,54825,78.77,246.62,3.130887394,2011-05-02
100,5072,54826,7.83,24.514,3.130779055,2011-05-02
3958,5072,54827,13.4,41.955,3.130970149,2011-05-02
6197,3790,54828,2,6.261,3.1305,2011-05-02
3958,3552,54829,1.6,5.009,3.130625,2011-05-02
6859,3552,54830,0.4,1.252,3.13,2011-05-02
6859,3790,54831,1.71,5.353,3.130409357,2011-05-02
3111,2217,54832,10,31.604,3.1604,2011-05-02
100,2217,54833,5.7,18.015,3.160526316,2011-05-02
5483,2217,54834,4,12.643,3.16075,2011-05-02
100,2217,54835,9.87,31.198,3.160891591,2011-05-02
3958,2217,54836,50,158.25,3.165,2011-05-02
7003,2217,54837,112.959,357.965,3.168981666,2011-05-02
3552,2217,54838,1.99,6.368,3.2,2011-05-02
5434,2217,54839,5.481,17.539,3.19996351,2011-05-02
151,100,54840,7.3,22.856,3.130958904,2011-05-02
151,100,54841,13.32,41.703,3.130855856,2011-05-02
151,3790,54842,7.35,23.011,3.130748299,2011-05-02
151,100,54843,7.57,23.354,3.085072655,2011-05-02
